air_temp,azimuth,clearsky_dhi,clearsky_dni,clearsky_ghi,clearsky_gti,cloud_opacity,dhi,dni,ghi,gti,relative_humidity,surface_pressure,wind_direction_10m,wind_speed_10m,zenith,period_end,Year,Month,Day,Hour,Latitude,Longitude,cluster
35,-54,117,960,1040,1025,0.0,117,960,1040,1025,23.4,919.9,61,3.5,16,2016-02-15T10:00:00Z,2016,2,15,10,-22.220377,28.100695,4
37,11,114,971,1069,1056,0.0,114,971,1069,1056,20.1,919.0,70,3.5,10,2016-02-15T11:00:00Z,2016,2,15,11,-22.220377,28.100695,4
37,62,111,965,1023,1007,0.0,111,965,1023,1007,19.9,917.8,77,3.7,19,2016-02-15T12:00:00Z,2016,2,15,12,-22.220377,28.100695,4
37,79,101,948,906,881,0.0,101,948,906,881,19.5,916.9,78,3.9,32,2016-02-15T13:00:00Z,2016,2,15,13,-22.220377,28.100695,4
37,87,90,911,727,691,0.0,90,911,727,691,18.6,916.2,79,4.1,46,2016-02-15T14:00:00Z,2016,2,15,14,-22.220377,28.100695,4
38,92,78,831,501,452,0.0,78,831,501,452,17.9,915.9,79,4.2,59,2016-02-15T15:00:00Z,2016,2,15,15,-22.220377,28.100695,4
29,-91,81,854,562,518,0.0,81,854,562,518,30.4,922.3,56,3.4,56,2016-02-16T07:00:00Z,2016,2,16,7,-22.220377,28.100695,4
32,-84,91,924,778,747,0.0,91,924,778,747,28.5,922.4,53,3.9,42,2016-02-16T08:00:00Z,2016,2,16,8,-22.220377,28.100695,4
35,-75,94,966,943,923,0.0,94,966,943,923,24.5,922.4,59,4.1,28,2016-02-16T09:00:00Z,2016,2,16,9,-22.220377,28.100695,4
37,-53,105,974,1041,1029,0.0,105,974,1041,1029,22.0,921.9,70,4.2,16,2016-02-16T10:00:00Z,2016,2,16,10,-22.220377,28.100695,4
38,10,108,977,1069,1058,0.0,108,977,1069,1058,20.9,921.2,79,4.6,10,2016-02-16T11:00:00Z,2016,2,16,11,-22.220377,28.100695,4
38,61,106,969,1021,1007,0.0,106,969,1021,1007,21.3,920.4,83,5.0,19,2016-02-16T12:00:00Z,2016,2,16,12,-22.220377,28.100695,4
38,78,102,945,903,881,0.0,102,945,903,881,21.2,919.5,85,5.2,32,2016-02-16T13:00:00Z,2016,2,16,13,-22.220377,28.100695,4
38,86,94,902,723,690,0.0,94,902,723,690,20.8,918.7,86,5.4,46,2016-02-16T14:00:00Z,2016,2,16,14,-22.220377,28.100695,4
38,92,78,828,499,453,0.0,78,828,499,453,19.4,918.5,85,5.4,60,2016-02-16T15:00:00Z,2016,2,16,15,-22.220377,28.100695,4
29,-84,107,888,766,738,7.7,202,685,704,678,47.4,926.3,81,6.7,42,2016-02-17T08:00:00Z,2016,2,17,8,-22.220377,28.100695,4
31,-74,114,928,929,912,14.8,324,533,791,774,42.9,925.9,82,6.6,28,2016-02-17T09:00:00Z,2016,2,17,9,-22.220377,28.100695,4
33,-52,118,948,1028,1018,4.6,188,825,982,972,38.1,925.3,84,6.6,16,2016-02-17T10:00:00Z,2016,2,17,10,-22.220377,28.100695,4
34,10,119,953,1055,1047,1.8,150,902,1036,1028,35.1,924.5,85,6.5,11,2016-02-17T11:00:00Z,2016,2,17,11,-22.220377,28.100695,4
34,61,117,944,1008,997,1.8,144,896,991,980,35.0,923.4,85,6.4,19,2016-02-17T12:00:00Z,2016,2,17,12,-22.220377,28.100695,4
34,77,112,919,890,870,5.7,192,765,838,820,34.5,922.2,86,6.4,32,2016-02-17T13:00:00Z,2016,2,17,13,-22.220377,28.100695,4
34,86,103,871,711,680,14.0,253,513,611,587,33.1,921.4,86,6.5,46,2016-02-17T14:00:00Z,2016,2,17,14,-22.220377,28.100695,4
27,-83,115,858,751,725,0.0,115,858,751,725,56.1,923.8,71,6.1,42,2016-02-18T08:00:00Z,2016,2,18,8,-22.220377,28.100695,4
30,-74,119,908,915,901,1.8,146,860,898,883,46.8,923.0,70,5.8,29,2016-02-18T09:00:00Z,2016,2,18,9,-22.220377,28.100695,4
32,-51,122,932,1016,1009,14.2,344,550,871,861,38.8,922.2,70,5.3,16,2016-02-18T10:00:00Z,2016,2,18,10,-22.220377,28.100695,4
34,10,123,939,1044,1039,19.8,422,423,838,827,34.0,921.2,69,5.0,11,2016-02-18T11:00:00Z,2016,2,18,11,-22.220377,28.100695,4
34,60,116,936,998,990,14.1,332,558,857,846,33.7,920.1,68,4.9,19,2016-02-18T12:00:00Z,2016,2,18,12,-22.220377,28.100695,4
34,77,106,919,882,865,11.6,266,608,780,764,33.2,918.9,67,4.9,32,2016-02-18T13:00:00Z,2016,2,18,13,-22.220377,28.100695,4
35,85,94,879,705,677,3.9,140,777,675,648,31.7,917.9,66,4.8,46,2016-02-18T14:00:00Z,2016,2,18,14,-22.220377,28.100695,4
31,-83,95,892,755,732,0.0,95,892,755,732,44.3,919.7,36,4.4,42,2016-02-19T08:00:00Z,2016,2,19,8,-22.220377,28.100695,4
34,-73,97,938,919,907,0.0,97,938,919,907,35.5,919.1,35,4.0,29,2016-02-19T09:00:00Z,2016,2,19,9,-22.220377,28.100695,4
36,-50,100,961,1021,1016,0.0,100,961,1021,1016,28.8,918.2,35,3.2,16,2016-02-19T10:00:00Z,2016,2,19,10,-22.220377,28.100695,4
38,10,100,970,1051,1048,0.0,100,970,1051,1048,24.4,917.2,40,2.6,11,2016-02-19T11:00:00Z,2016,2,19,11,-22.220377,28.100695,4
38,59,95,967,1005,999,0.0,95,967,1005,999,24.4,915.9,50,2.5,19,2016-02-19T12:00:00Z,2016,2,19,12,-22.220377,28.100695,4
38,76,95,939,887,873,0.0,95,939,887,873,23.9,914.9,60,2.5,32,2016-02-19T13:00:00Z,2016,2,19,13,-22.220377,28.100695,4
38,85,88,894,708,682,9.2,191,653,642,619,22.4,914.3,67,2.6,46,2016-02-19T14:00:00Z,2016,2,19,14,-22.220377,28.100695,4
34,-82,91,905,759,738,0.0,91,905,759,738,33.7,917.7,348,3.0,42,2016-02-20T08:00:00Z,2016,2,20,8,-22.220377,28.100695,4
38,-72,97,944,922,913,0.0,97,944,922,913,27.4,917.2,340,3.5,29,2016-02-20T09:00:00Z,2016,2,20,9,-22.220377,28.100695,4
40,-49,100,964,1022,1020,0.0,100,964,1022,1020,21.7,916.6,332,3.2,17,2016-02-20T10:00:00Z,2016,2,20,10,-22.220377,28.100695,4
41,10,102,968,1050,1050,7.0,216,776,977,974,17.7,915.7,321,2.8,12,2016-02-20T11:00:00Z,2016,2,20,11,-22.220377,28.100695,4
41,58,106,951,1001,997,20.0,399,428,801,792,18.6,914.6,317,2.6,20,2016-02-20T12:00:00Z,2016,2,20,12,-22.220377,28.100695,4
41,76,114,908,879,867,33.4,455,152,589,574,19.1,913.6,313,2.5,33,2016-02-20T13:00:00Z,2016,2,20,13,-22.220377,28.100695,4
32,-82,132,814,732,714,0.0,132,814,732,714,36.5,918.3,50,4.0,42,2016-02-21T08:00:00Z,2016,2,21,8,-22.220377,28.100695,4
35,-71,138,868,896,889,0.0,138,868,896,889,32.5,918.1,38,3.6,29,2016-02-21T09:00:00Z,2016,2,21,9,-22.220377,28.100695,4
36,-48,138,897,995,995,6.8,239,720,928,926,29.2,917.4,36,2.6,17,2016-02-21T10:00:00Z,2016,2,21,10,-22.220377,28.100695,4
38,9,134,908,1022,1024,1.4,157,870,1008,1010,26.5,916.5,43,1.7,12,2016-02-21T11:00:00Z,2016,2,21,11,-22.220377,28.100695,4
38,57,131,899,975,974,19.5,385,424,788,780,27.6,915.4,53,1.4,20,2016-02-21T12:00:00Z,2016,2,21,12,-22.220377,28.100695,4
29,-81,132,805,724,709,0.0,132,805,724,709,58.8,920.0,58,6.0,43,2016-02-22T08:00:00Z,2016,2,22,8,-22.220377,28.100695,4
32,-71,137,860,887,882,0.0,137,860,887,882,49.8,919.9,52,5.7,29,2016-02-22T09:00:00Z,2016,2,22,9,-22.220377,28.100695,4
35,-47,140,888,988,990,0.0,140,888,988,990,41.2,919.4,54,5.0,17,2016-02-22T10:00:00Z,2016,2,22,10,-22.220377,28.100695,4
38,9,137,902,1019,1023,0.0,137,902,1019,1023,32.8,918.3,61,4.5,12,2016-02-22T11:00:00Z,2016,2,22,11,-22.220377,28.100695,4
39,56,136,891,971,972,0.0,136,891,971,972,30.4,916.9,68,4.5,20,2016-02-22T12:00:00Z,2016,2,22,12,-22.220377,28.100695,4
39,74,137,852,851,844,1.7,157,808,837,830,30.3,916.0,80,5.0,33,2016-02-22T13:00:00Z,2016,2,22,13,-22.220377,28.100695,4
35,83,123,801,674,656,15.5,274,429,570,554,39.9,915.6,86,5.9,46,2016-02-22T14:00:00Z,2016,2,22,14,-22.220377,28.100695,4
32,55,112,912,964,970,17.0,357,474,800,798,44.8,922.0,82,3.0,21,2016-02-24T12:00:00Z,2016,2,24,12,-22.220377,28.100695,4
32,73,111,880,846,844,18.3,335,426,692,685,43.9,921.1,92,2.9,33,2016-02-24T13:00:00Z,2016,2,24,13,-22.220377,28.100695,4
33,82,103,828,669,656,10.3,210,578,596,581,42.6,920.4,100,2.9,47,2016-02-24T14:00:00Z,2016,2,24,14,-22.220377,28.100695,4
32,-69,117,881,883,886,10.8,260,605,789,788,50.0,921.8,65,3.0,30,2016-02-25T09:00:00Z,2016,2,25,9,-22.220377,28.100695,4
34,-45,121,901,978,988,4.8,197,773,930,937,45.8,920.9,64,2.5,18,2016-02-25T10:00:00Z,2016,2,25,10,-22.220377,28.100695,4
35,9,122,905,1002,1014,17.8,386,450,824,824,43.2,919.8,60,2.3,13,2016-02-25T11:00:00Z,2016,2,25,11,-22.220377,28.100695,4
25,-77,94,886,736,741,0.0,94,886,736,741,62.5,926.3,67,2.1,43,2016-03-01T08:00:00Z,2016,3,1,8,-22.220377,28.100695,4
28,-65,101,926,899,916,8.0,217,711,826,837,51.5,925.8,59,2.2,30,2016-03-01T09:00:00Z,2016,3,1,9,-22.220377,28.100695,4
30,-41,105,948,999,1023,0.9,118,924,991,1014,44.1,925.0,62,2.0,19,2016-03-01T10:00:00Z,2016,3,1,10,-22.220377,28.100695,4
32,9,105,955,1027,1053,0.0,105,955,1027,1053,38.6,924.1,68,1.7,15,2016-03-01T11:00:00Z,2016,3,1,11,-22.220377,28.100695,4
32,51,104,946,978,1001,0.0,104,946,978,1001,37.3,923.2,69,1.6,22,2016-03-01T12:00:00Z,2016,3,1,12,-22.220377,28.100695,4
32,70,104,915,857,870,0.0,104,915,857,870,36.2,922.3,72,1.4,34,2016-03-01T13:00:00Z,2016,3,1,13,-22.220377,28.100695,4
32,80,95,864,675,675,0.0,95,864,675,675,36.1,921.6,75,1.3,48,2016-03-01T14:00:00Z,2016,3,1,14,-22.220377,28.100695,4
27,-77,112,851,728,734,0.0,112,851,728,734,54.2,922.1,38,0.3,44,2016-03-02T08:00:00Z,2016,3,2,8,-22.220377,28.100695,4
30,-65,116,903,893,912,1.7,142,857,877,894,41.6,921.7,99,0.6,30,2016-03-02T09:00:00Z,2016,3,2,9,-22.220377,28.100695,4
33,-40,119,929,994,1020,12.5,312,592,870,885,34.6,921.0,125,1.2,19,2016-03-02T10:00:00Z,2016,3,2,10,-22.220377,28.100695,4
34,9,116,941,1022,1051,17.1,377,488,848,859,29.5,920.0,124,1.6,16,2016-03-02T11:00:00Z,2016,3,2,11,-22.220377,28.100695,4
35,50,112,933,972,997,17.6,368,470,801,809,27.4,919.1,115,2.1,23,2016-03-02T12:00:00Z,2016,3,2,12,-22.220377,28.100695,4
35,69,100,917,853,869,17.2,319,472,706,710,25.9,918.6,111,2.4,35,2016-03-02T13:00:00Z,2016,3,2,13,-22.220377,28.100695,4
35,79,91,869,672,674,14.6,240,500,573,571,25.5,918.3,110,2.4,48,2016-03-02T14:00:00Z,2016,3,2,14,-22.220377,28.100695,4
27,-76,100,883,737,747,13.2,248,542,641,644,53.1,922.4,79,5.2,44,2016-03-03T08:00:00Z,2016,3,3,8,-22.220377,28.100695,4
30,-64,102,930,901,923,11.7,267,616,796,809,44.4,922.0,75,4.9,31,2016-03-03T09:00:00Z,2016,3,3,9,-22.220377,28.100695,4
31,-39,100,956,1000,1030,13.6,311,588,864,880,38.0,921.5,76,4.5,20,2016-03-03T10:00:00Z,2016,3,3,10,-22.220377,28.100695,4
33,9,100,963,1025,1057,17.6,371,493,844,858,32.9,920.7,77,4.3,16,2016-03-03T11:00:00Z,2016,3,3,11,-22.220377,28.100695,4
33,50,96,956,975,1003,15.8,331,533,821,834,32.0,920.0,78,4.2,23,2016-03-03T12:00:00Z,2016,3,3,12,-22.220377,28.100695,4
33,69,102,915,852,870,17.6,323,462,702,708,31.1,919.4,81,3.9,35,2016-03-03T13:00:00Z,2016,3,3,13,-22.220377,28.100695,4
34,79,95,862,669,675,14.3,240,507,570,568,29.7,919.1,83,3.8,48,2016-03-03T14:00:00Z,2016,3,3,14,-22.220377,28.100695,4
27,-76,80,936,755,768,4.4,137,815,719,730,46.0,925.2,77,4.8,44,2016-03-04T08:00:00Z,2016,3,4,8,-22.220377,28.100695,4
30,-63,85,973,920,946,11.4,253,655,815,831,36.1,924.9,77,4.2,31,2016-03-04T09:00:00Z,2016,3,4,9,-22.220377,28.100695,4
32,-38,88,990,1018,1052,13.0,297,628,886,906,29.9,924.4,80,3.8,20,2016-03-04T10:00:00Z,2016,3,4,10,-22.220377,28.100695,4
34,9,89,993,1042,1077,13.9,317,604,896,917,26.4,923.6,82,3.6,16,2016-03-04T11:00:00Z,2016,3,4,11,-22.220377,28.100695,4
34,49,89,982,990,1021,14.8,316,574,843,860,25.7,922.8,82,3.6,23,2016-03-04T12:00:00Z,2016,3,4,12,-22.220377,28.100695,4
34,68,92,947,865,887,18.9,333,450,702,708,24.8,921.9,84,3.6,35,2016-03-04T13:00:00Z,2016,3,4,13,-22.220377,28.100695,4
29,-62,83,938,886,914,18.8,331,454,720,730,52.9,926.3,77,4.9,31,2016-03-05T09:00:00Z,2016,3,5,9,-22.220377,28.100695,4
30,-37,82,962,983,1019,18.1,349,487,805,821,47.7,925.9,74,4.7,20,2016-03-05T10:00:00Z,2016,3,5,10,-22.220377,28.100695,4
31,48,84,954,958,991,17.1,332,505,793,809,40.4,923.8,75,4.5,24,2016-03-05T12:00:00Z,2016,3,5,12,-22.220377,28.100695,4
32,68,100,900,833,856,22.0,351,363,652,657,38.4,923.0,72,4.4,35,2016-03-05T13:00:00Z,2016,3,5,13,-22.220377,28.100695,4
29,-74,88,897,732,750,0.0,88,897,732,750,47.4,923.8,57,3.5,44,2016-03-06T08:00:00Z,2016,3,6,8,-22.220377,28.100695,4
31,-62,95,937,896,926,0.0,95,937,896,926,38.1,923.3,54,3.3,31,2016-03-06T09:00:00Z,2016,3,6,9,-22.220377,28.100695,4
34,-37,98,959,995,1033,0.0,98,959,995,1033,29.5,922.4,57,2.9,21,2016-03-06T10:00:00Z,2016,3,6,10,-22.220377,28.100695,4
35,9,99,965,1021,1061,0.0,99,965,1021,1061,23.2,921.3,63,2.6,17,2016-03-06T11:00:00Z,2016,3,6,11,-22.220377,28.100695,4
36,48,98,954,970,1006,0.0,98,954,970,1006,22.2,920.2,67,2.6,24,2016-03-06T12:00:00Z,2016,3,6,12,-22.220377,28.100695,4
36,67,97,923,846,873,0.0,97,923,846,873,21.9,919.2,68,2.5,36,2016-03-06T13:00:00Z,2016,3,6,13,-22.220377,28.100695,4
36,78,89,872,663,676,0.0,89,872,663,676,21.5,918.2,68,2.5,49,2016-03-06T14:00:00Z,2016,3,6,14,-22.220377,28.100695,4
29,-74,98,876,726,746,0.0,98,876,726,746,45.6,920.4,54,2.7,44,2016-03-07T08:00:00Z,2016,3,7,8,-22.220377,28.100695,4
33,-61,105,918,888,920,0.0,105,918,888,920,33.9,919.9,42,3.1,31,2016-03-07T09:00:00Z,2016,3,7,9,-22.220377,28.100695,4
35,-36,108,938,984,1024,0.0,108,938,984,1024,26.0,919.1,38,3.1,21,2016-03-07T10:00:00Z,2016,3,7,10,-22.220377,28.100695,4
37,9,105,946,1007,1049,0.0,105,946,1007,1049,23.1,917.9,36,2.8,18,2016-03-07T11:00:00Z,2016,3,7,11,-22.220377,28.100695,4
37,47,101,937,955,993,8.8,230,703,873,901,22.2,916.7,36,2.6,24,2016-03-07T12:00:00Z,2016,3,7,12,-22.220377,28.100695,4
37,67,93,915,833,863,14.2,274,545,716,732,21.6,915.7,32,2.4,36,2016-03-07T13:00:00Z,2016,3,7,13,-22.220377,28.100695,4
37,77,85,863,651,666,19.0,265,400,527,531,21.9,915.1,22,2.1,49,2016-03-07T14:00:00Z,2016,3,7,14,-22.220377,28.100695,4
29,66,118,846,801,831,9.4,234,615,723,742,63.3,916.4,6,1.6,36,2016-03-08T13:00:00Z,2016,3,8,13,-22.220377,28.100695,4
30,77,110,784,622,638,0.0,110,784,622,638,58.9,915.8,15,1.3,49,2016-03-08T14:00:00Z,2016,3,8,14,-22.220377,28.100695,4
28,-33,141,860,938,986,21.7,423,336,735,749,67.2,921.7,73,1.4,22,2016-03-11T10:00:00Z,2016,3,11,10,-22.220377,28.100695,4
29,45,121,878,913,959,20.1,383,385,729,746,62.3,920.3,75,2.3,26,2016-03-11T12:00:00Z,2016,3,11,12,-22.220377,28.100695,4
29,65,110,855,793,830,15.1,291,481,672,691,63.3,919.7,74,2.9,37,2016-03-11T13:00:00Z,2016,3,11,13,-22.220377,28.100695,4
27,-32,92,923,943,998,21.2,380,394,743,764,68.8,924.8,73,2.8,23,2016-03-13T10:00:00Z,2016,3,13,10,-22.220377,28.100695,4
28,9,96,923,964,1022,23.1,411,351,742,760,66.3,923.7,76,2.1,20,2016-03-13T11:00:00Z,2016,3,13,11,-22.220377,28.100695,4
28,44,98,909,913,965,21.8,382,369,714,732,65.8,922.6,69,1.9,26,2016-03-13T12:00:00Z,2016,3,13,12,-22.220377,28.100695,4
27,-70,100,832,688,724,1.9,122,785,673,707,76.0,924.5,81,2.8,45,2016-03-14T08:00:00Z,2016,3,14,8,-22.220377,28.100695,4
29,63,129,818,775,818,15.7,306,439,654,676,62.7,921.9,88,4.1,38,2016-03-14T13:00:00Z,2016,3,14,13,-22.220377,28.100695,4
28,43,101,900,900,960,15.5,313,504,760,794,64.2,921.4,44,4.4,27,2016-03-16T12:00:00Z,2016,3,16,12,-22.220377,28.100695,4
26,-69,96,832,679,723,0.0,96,832,679,723,76.6,922.6,42,4.4,45,2016-03-17T08:00:00Z,2016,3,17,8,-22.220377,28.100695,4
28,-55,103,875,833,890,0.0,103,875,833,890,69.1,922.1,32,4.2,33,2016-03-17T09:00:00Z,2016,3,17,9,-22.220377,28.100695,4
29,-29,106,896,925,990,8.6,231,674,845,894,62.5,921.3,21,3.7,24,2016-03-17T10:00:00Z,2016,3,17,10,-22.220377,28.100695,4
30,9,107,901,945,1012,15.7,332,499,797,834,58.6,920.2,9,3.2,21,2016-03-17T11:00:00Z,2016,3,17,11,-22.220377,28.100695,4
27,-28,135,857,912,983,11.6,298,560,806,854,75.1,920.0,94,2.4,25,2016-03-20T10:00:00Z,2016,3,20,10,-22.220377,28.100695,4
29,9,140,856,930,1002,18.5,385,404,758,790,65.4,919.2,84,2.4,23,2016-03-20T11:00:00Z,2016,3,20,11,-22.220377,28.100695,4
30,41,142,835,874,941,15.2,338,460,740,777,65.1,918.5,73,2.0,29,2016-03-20T12:00:00Z,2016,3,20,12,-22.220377,28.100695,4
29,-27,126,887,929,1004,1.0,140,862,920,993,62.0,921.1,128,2.0,25,2016-03-21T10:00:00Z,2016,3,21,10,-22.220377,28.100695,4
31,9,125,895,949,1026,0.0,125,895,949,1026,55.0,920.3,139,2.0,23,2016-03-21T11:00:00Z,2016,3,21,11,-22.220377,28.100695,4
31,41,116,892,896,969,0.0,116,892,896,969,52.0,919.2,152,2.2,29,2016-03-21T12:00:00Z,2016,3,21,12,-22.220377,28.100695,4
31,60,115,853,770,832,11.0,242,575,687,730,49.2,918.7,162,2.5,40,2016-03-21T13:00:00Z,2016,3,21,13,-22.220377,28.100695,4
26,41,102,913,897,974,18.7,349,437,729,766,64.6,922.6,88,4.7,29,2016-03-22T12:00:00Z,2016,3,22,12,-22.220377,28.100695,4
22,-65,78,904,700,766,15.8,232,513,594,633,75.2,924.6,65,2.5,46,2016-03-24T08:00:00Z,2016,3,24,8,-22.220377,28.100695,4
25,-50,84,942,857,937,0.0,84,942,857,937,63.7,924.4,72,2.3,35,2016-03-24T09:00:00Z,2016,3,24,9,-22.220377,28.100695,4
27,-26,91,955,947,1035,0.0,91,955,947,1035,55.5,923.9,72,2.0,26,2016-03-24T10:00:00Z,2016,3,24,10,-22.220377,28.100695,4
28,9,92,957,964,1054,0.0,92,957,964,1054,49.6,923.1,70,1.9,24,2016-03-24T11:00:00Z,2016,3,24,11,-22.220377,28.100695,4
28,40,93,940,906,990,0.0,93,940,906,990,49.6,922.3,69,2.0,30,2016-03-24T12:00:00Z,2016,3,24,12,-22.220377,28.100695,4
29,59,108,878,773,844,0.0,108,878,773,844,48.9,921.7,71,2.1,41,2016-03-24T13:00:00Z,2016,3,24,13,-22.220377,28.100695,4
29,70,100,810,585,640,0.0,100,810,585,640,46.8,921.2,75,2.3,53,2016-03-24T14:00:00Z,2016,3,24,14,-22.220377,28.100695,4
24,-64,92,862,684,750,0.0,92,862,684,750,69.4,925.9,67,3.0,47,2016-03-25T08:00:00Z,2016,3,25,8,-22.220377,28.100695,4
26,-50,98,904,838,918,0.0,98,904,838,918,57.2,925.7,66,3.6,35,2016-03-25T09:00:00Z,2016,3,25,9,-22.220377,28.100695,4
28,-25,97,929,928,1017,0.0,97,929,928,1017,49.2,925.2,65,3.8,26,2016-03-25T10:00:00Z,2016,3,25,10,-22.220377,28.100695,4
29,10,97,933,945,1035,0.0,97,933,945,1035,45.0,924.4,63,3.6,25,2016-03-25T11:00:00Z,2016,3,25,11,-22.220377,28.100695,4
29,40,96,918,887,972,0.0,96,918,887,972,45.0,923.5,65,3.5,30,2016-03-25T12:00:00Z,2016,3,25,12,-22.220377,28.100695,4
30,58,98,875,758,831,0.0,98,875,758,831,44.6,922.7,69,3.5,41,2016-03-25T13:00:00Z,2016,3,25,13,-22.220377,28.100695,4
29,70,90,811,573,630,0.0,90,811,573,630,44.0,922.3,70,3.7,53,2016-03-25T14:00:00Z,2016,3,25,14,-22.220377,28.100695,4
27,-25,96,923,919,1010,21.8,382,378,718,755,53.0,923.5,66,2.4,27,2016-03-26T10:00:00Z,2016,3,26,10,-22.220377,28.100695,4
28,10,96,926,935,1027,20.1,370,416,748,791,48.2,922.3,73,2.0,25,2016-03-26T11:00:00Z,2016,3,26,11,-22.220377,28.100695,4
29,39,97,909,877,964,16.0,309,499,736,787,48.5,921.3,72,2.1,31,2016-03-26T12:00:00Z,2016,3,26,12,-22.220377,28.100695,4
26,-63,99,827,664,733,0.0,99,827,664,733,65.2,922.2,244,0.4,47,2016-03-27T08:00:00Z,2016,3,27,8,-22.220377,28.100695,4
28,-49,110,866,816,898,0.0,110,866,816,898,57.5,922.1,257,0.2,35,2016-03-27T09:00:00Z,2016,3,27,9,-22.220377,28.100695,4
29,-24,115,887,904,994,0.0,115,887,904,994,52.4,921.6,242,0.3,27,2016-03-27T10:00:00Z,2016,3,27,10,-22.220377,28.100695,4
30,10,115,891,920,1012,4.5,179,774,879,961,48.7,920.6,223,0.7,25,2016-03-27T11:00:00Z,2016,3,27,11,-22.220377,28.100695,4
31,39,109,882,863,950,13.9,290,529,744,800,48.2,919.9,212,1.1,31,2016-03-27T12:00:00Z,2016,3,27,12,-22.220377,28.100695,4
31,58,106,844,736,812,24.8,351,271,555,576,47.7,919.3,211,1.3,42,2016-03-27T13:00:00Z,2016,3,27,13,-22.220377,28.100695,4
26,-63,76,909,695,772,0.0,76,909,695,772,46.9,921.6,208,3.1,47,2016-03-28T08:00:00Z,2016,3,28,8,-22.220377,28.100695,4
30,-48,82,950,854,945,0.0,82,950,854,945,33.8,921.6,204,3.6,36,2016-03-28T09:00:00Z,2016,3,28,9,-22.220377,28.100695,4
32,-24,84,973,947,1047,0.0,84,973,947,1047,26.0,921.4,206,3.8,27,2016-03-28T10:00:00Z,2016,3,28,10,-22.220377,28.100695,4
33,10,80,985,967,1070,0.0,80,985,967,1070,22.6,920.9,213,3.7,26,2016-03-28T11:00:00Z,2016,3,28,11,-22.220377,28.100695,4
33,39,79,979,912,1010,0.0,79,979,912,1010,22.0,920.1,217,3.8,32,2016-03-28T12:00:00Z,2016,3,28,12,-22.220377,28.100695,4
33,57,79,949,784,871,6.4,160,774,732,805,21.3,919.5,216,3.7,42,2016-03-28T13:00:00Z,2016,3,28,13,-22.220377,28.100695,4
33,69,72,900,597,667,0.0,72,900,597,667,21.6,919.1,213,3.3,54,2016-03-28T14:00:00Z,2016,3,28,14,-22.220377,28.100695,4
23,-62,92,888,695,774,0.0,92,888,695,774,65.4,924.0,68,4.4,47,2016-03-29T08:00:00Z,2016,3,29,8,-22.220377,28.100695,4
26,-47,95,934,850,944,0.0,95,934,850,944,59.3,923.9,65,4.1,36,2016-03-29T09:00:00Z,2016,3,29,9,-22.220377,28.100695,4
28,-23,97,952,938,1040,0.0,97,952,938,1040,52.4,923.3,65,3.8,28,2016-03-29T10:00:00Z,2016,3,29,10,-22.220377,28.100695,4
30,10,97,953,952,1055,0.0,97,953,952,1055,47.1,922.5,66,3.4,26,2016-03-29T11:00:00Z,2016,3,29,11,-22.220377,28.100695,4
30,38,95,939,892,990,0.0,95,939,892,990,45.2,921.7,65,3.0,32,2016-03-29T12:00:00Z,2016,3,29,12,-22.220377,28.100695,4
31,57,90,908,762,848,5.6,160,758,718,791,43.0,921.1,67,2.8,42,2016-03-29T13:00:00Z,2016,3,29,13,-22.220377,28.100695,4
31,68,81,848,574,642,0.0,81,848,574,642,42.0,920.7,70,2.6,55,2016-03-29T14:00:00Z,2016,3,29,14,-22.220377,28.100695,4
24,-62,82,899,690,772,0.0,82,899,690,772,72.6,924.2,52,2.4,47,2016-03-30T08:00:00Z,2016,3,30,8,-22.220377,28.100695,4
27,-47,87,939,845,941,0.0,87,939,845,941,58.4,923.9,49,2.8,36,2016-03-30T09:00:00Z,2016,3,30,9,-22.220377,28.100695,4
30,-23,86,964,935,1040,0.0,86,964,935,1040,47.7,923.4,50,2.6,28,2016-03-30T10:00:00Z,2016,3,30,10,-22.220377,28.100695,4
32,10,85,968,951,1058,0.0,85,968,951,1058,40.2,922.7,54,2.4,27,2016-03-30T11:00:00Z,2016,3,30,11,-22.220377,28.100695,4
32,38,84,955,891,992,0.0,84,955,891,992,39.2,921.9,59,2.3,32,2016-03-30T12:00:00Z,2016,3,30,12,-22.220377,28.100695,4
32,56,83,920,761,850,6.2,160,754,712,787,38.5,921.4,63,2.2,43,2016-03-30T13:00:00Z,2016,3,30,13,-22.220377,28.100695,4
32,68,76,861,573,644,0.0,76,861,573,644,36.4,921.0,68,2.0,55,2016-03-30T14:00:00Z,2016,3,30,14,-22.220377,28.100695,4
25,-61,86,887,684,768,0.0,86,887,684,768,60.3,923.5,37,1.6,48,2016-03-31T08:00:00Z,2016,3,31,8,-22.220377,28.100695,4
29,-46,92,929,840,938,0.0,92,929,840,938,46.4,923.2,44,1.9,36,2016-03-31T09:00:00Z,2016,3,31,9,-22.220377,28.100695,4
31,-22,95,949,929,1035,0.0,95,949,929,1035,40.0,922.7,61,2.0,28,2016-03-31T10:00:00Z,2016,3,31,10,-22.220377,28.100695,4
32,10,95,951,944,1052,0.0,95,951,944,1052,36.0,921.9,78,2.2,27,2016-03-31T11:00:00Z,2016,3,31,11,-22.220377,28.100695,4
32,38,95,936,883,986,0.0,95,936,883,986,35.5,921.0,84,2.5,33,2016-03-31T12:00:00Z,2016,3,31,12,-22.220377,28.100695,4
